,"ID
операции",Date,ID,Article,Operation,Quantity_Packages,Price_per_unit,District,Department,Product_Name,Supplier,Total_price
588,36156,2021-06-13,М30,34,Поставка,30,84,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2520
589,36371,2021-06-13,М37,34,Продажа,85,94,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,7990
590,36375,2021-06-13,М37,46,Поставка,100,43,Центральный,Бакалея,Крупа манная,Мелькомбинат,4300
591,36376,2021-06-13,М37,46,Продажа,76,66,Центральный,Бакалея,Крупа манная,Мелькомбинат,5016
592,36380,2021-06-13,М37,56,Поставка,50,101,Центральный,Бакалея,Крупа пшено,Продбаза,5050
593,36381,2021-06-13,М37,56,Продажа,59,91,Центральный,Бакалея,Крупа пшено,Продбаза,5369
594,36439,2021-06-13,М39,46,Поставка,50,57,Центральный,Бакалея,Крупа манная,Мелькомбинат,2850
595,36591,2021-06-13,М44,46,Продажа,36,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,1944
596,36595,2021-06-13,М44,56,Продажа,27,131,Центральный,Бакалея,Крупа пшено,Продбаза,3537
597,36617,2021-06-13,М45,34,Продажа,88,95,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8360
598,36822,2021-06-13,М52,34,Поставка,20,90,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,1800
599,36823,2021-06-13,М52,34,Продажа,25,114,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2850
600,36825,2021-06-13,М52,46,Поставка,10,48,Центральный,Бакалея,Крупа манная,Мелькомбинат,480
601,36826,2021-06-13,М52,46,Продажа,15,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,810
602,36885,2021-06-13,М54,43,Продажа,50,87,Центральный,Бакалея,Крупа перловая,Продбаза,4350
603,37034,2021-06-13,М59,43,Продажа,203,118,Центральный,Бакалея,Крупа перловая,Продбаза,23954
604,37179,2021-06-13,М64,46,Продажа,17,70,Центральный,Бакалея,Крупа манная,Мелькомбинат,1190
605,37223,2021-06-13,М66,34,Продажа,82,137,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,11234
606,37295,2021-06-13,М68,43,Поставка,50,82,Центральный,Бакалея,Крупа перловая,Продбаза,4100
607,37296,2021-06-13,М68,46,Поставка,50,43,Центральный,Бакалея,Крупа манная,Мелькомбинат,2150
608,37322,2021-06-13,М69,43,Поставка,50,96,Центральный,Бакалея,Крупа перловая,Продбаза,4800
609,37507,2021-06-13,М75,46,Продажа,74,73,Центральный,Бакалея,Крупа манная,Мелькомбинат,5402
610,37560,2021-06-13,М77,34,Поставка,50,94,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4700
611,37784,2021-06-13,М85,34,Поставка,300,77,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,23100
612,37787,2021-06-13,М85,43,Продажа,180,79,Центральный,Бакалея,Крупа перловая,Продбаза,14220
613,37790,2021-06-13,М85,46,Продажа,270,53,Центральный,Бакалея,Крупа манная,Мелькомбинат,14310
614,37797,2021-06-13,М85,56,Продажа,206,91,Центральный,Бакалея,Крупа пшено,Продбаза,18746
615,37817,2021-06-13,М86,43,Поставка,50,89,Центральный,Бакалея,Крупа перловая,Продбаза,4450
616,37818,2021-06-13,М86,43,Продажа,47,90,Центральный,Бакалея,Крупа перловая,Продбаза,4230
617,37819,2021-06-13,М86,46,Поставка,50,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,2250
618,37820,2021-06-13,М86,46,Продажа,66,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,3300
619,37823,2021-06-13,М86,56,Поставка,50,94,Центральный,Бакалея,Крупа пшено,Продбаза,4700
620,37824,2021-06-13,М86,56,Продажа,45,108,Центральный,Бакалея,Крупа пшено,Продбаза,4860
621,37844,2021-06-13,М87,34,Поставка,50,108,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5400
622,37845,2021-06-13,М87,34,Продажа,46,113,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5198
623,38067,2021-06-13,М94,43,Продажа,170,115,Центральный,Бакалея,Крупа перловая,Продбаза,19550
624,38068,2021-06-13,М94,46,Поставка,200,44,Центральный,Бакалея,Крупа манная,Мелькомбинат,8800
625,38074,2021-06-13,М94,56,Поставка,200,83,Центральный,Бакалея,Крупа пшено,Продбаза,16600
626,38443,2021-06-14,М08,34,Продажа,347,141,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,48927
627,38449,2021-06-14,М08,46,Поставка,300,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,16200
628,38496,2021-06-14,М10,34,Продажа,38,139,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5282
629,38512,2021-06-14,М10,56,Продажа,29,101,Центральный,Бакалея,Крупа пшено,Продбаза,2929
630,39018,2021-06-14,М27,56,Поставка,50,95,Центральный,Бакалея,Крупа пшено,Продбаза,4750
631,39078,2021-06-14,М29,46,Поставка,20,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,900
632,39104,2021-06-14,М30,34,Поставка,30,99,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2970
633,39310,2021-06-14,М37,43,Продажа,54,82,Центральный,Бакалея,Крупа перловая,Продбаза,4428
634,39318,2021-06-14,М37,56,Поставка,50,75,Центральный,Бакалея,Крупа пшено,Продбаза,3750
635,39375,2021-06-14,М39,43,Продажа,51,76,Центральный,Бакалея,Крупа перловая,Продбаза,3876
636,39377,2021-06-14,М39,46,Поставка,50,44,Центральный,Бакалея,Крупа манная,Мелькомбинат,2200
637,39383,2021-06-14,М39,56,Поставка,50,75,Центральный,Бакалея,Крупа пшено,Продбаза,3750
638,39512,2021-06-14,М44,46,Продажа,29,51,Центральный,Бакалея,Крупа манная,Мелькомбинат,1479
639,39539,2021-06-14,М45,34,Поставка,100,102,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10200
640,39540,2021-06-14,М45,34,Продажа,98,125,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,12250
641,39810,2021-06-14,М54,34,Продажа,74,120,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8880
642,39817,2021-06-14,М54,46,Продажа,67,56,Центральный,Бакалея,Крупа манная,Мелькомбинат,3752
643,39957,2021-06-14,М59,43,Поставка,200,66,Центральный,Бакалея,Крупа перловая,Продбаза,13200
644,39964,2021-06-14,М59,56,Поставка,200,73,Центральный,Бакалея,Крупа пшено,Продбаза,14600
645,40124,2021-06-14,М64,56,Продажа,14,113,Центральный,Бакалея,Крупа пшено,Продбаза,1582
646,40183,2021-06-14,М66,43,Продажа,59,80,Центральный,Бакалея,Крупа перловая,Продбаза,4720
647,40185,2021-06-14,М66,46,Продажа,54,52,Центральный,Бакалея,Крупа манная,Мелькомбинат,2808
648,40190,2021-06-14,М66,56,Поставка,50,77,Центральный,Бакалея,Крупа пшено,Продбаза,3850
649,40242,2021-06-14,М68,34,Продажа,102,86,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8772
650,40248,2021-06-14,М68,43,Поставка,50,68,Центральный,Бакалея,Крупа перловая,Продбаза,3400
